player1,character1,player2,character2,duel,r1_p1,r2_p1,r3_p1,r4_p1,r5_p1,r1_p2,r2_p2,r3_p2,r4_p2,r5_p2,video,event,playlist,brackets,platform,game,version,region,duel_type,p1_team,p2_team,season,stage
Mastodon,Talim,Sebas,Yoshimitsu,11,LY,LB,LY,0,0,W,W,W,0,0,https://youtu.be/amHa-88yv-Q,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Snow-capped Showdown
Mastodon,Talim,Sebas,Yoshimitsu,11,LY,PW,PW,LY,W,W,PL,PL,W,LY,https://youtu.be/amHa-88yv-Q,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Master Swordman's Cave: Azure Horizon
Sebas,Yoshimitsu,Mastodon,Talim,11,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/amHa-88yv-Q,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Silver Wolves' Haven
Mastodon,Talim,Sebas,Yoshimitsu,11,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/amHa-88yv-Q,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Ostrheinsburg Castle: Hall of the Chosen
Mastodon,Talim,Sebas,Yoshimitsu,11,LB,W,W,LB,LY,W,LB,LY,W,W,https://youtu.be/amHa-88yv-Q,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Sunken Desert Ruins
Mastodon,Talim,Sebas,Yoshimitsu,11,LY,PL,LB,0,0,W,PW,W,0,0,https://youtu.be/amHa-88yv-Q,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Replica Kaer Morhen
Ozkuervo,Maxi,Sagadalius,Voldo,12,LB,W,LY,W,LY,W,LY,W,LB,W,https://youtu.be/49WZ0KsHmMA,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Ozkuervo,Maxi,Sagadalius,Voldo,12,LY,W,W,W,0,W,LB,LY,LY,0,https://youtu.be/49WZ0KsHmMA,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Murakumo Shrine Grounds
Sagadalius,Voldo,Ozkuervo,Maxi,12,LY,LY,W,LB,0,W,W,LY,W,0,https://youtu.be/49WZ0KsHmMA,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Astral Chaos: Tide of the Damned
Sagadalius,Voldo,Ozkuervo,Maxi,12,W,LY,LB,W,W,LY,W,W,LB,LB,https://youtu.be/49WZ0KsHmMA,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Murakumo Shrine Grounds
Ozkuervo,Maxi,Sagadalius,Voldo,12,LY,LB,W,LB,0,W,W,LB,W,0,https://youtu.be/49WZ0KsHmMA,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Master Swordman's Cave: Wicked Depths
Ozkuervo,Maxi,Sagadalius,Voldo,12,W,LY,LB,PL,0,LY,W,W,PW,0,https://youtu.be/49WZ0KsHmMA,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Silver Wolves' Haven
Ozkuervo,Maxi,Sagadalius,Voldo,12,W,LY,LY,W,LB,LY,W,W,LY,W,https://youtu.be/49WZ0KsHmMA,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Gairyu Isle
Mastodon,Talim,Sagadalius,Voldo,13,W,W,W,0,0,LB,LB,LY,0,0,https://youtu.be/qADefEapVWM,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Master Swordman's Cave: Azure Horizon
Sagadalius,Voldo,Mastodon,Talim,13,W,LY,LB,W,LB,LY,W,W,LB,W,https://youtu.be/qADefEapVWM,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Sagadalius,Voldo,Mastodon,Talim,13,W,W,W,0,0,LB,LB,LY,0,0,https://youtu.be/qADefEapVWM,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Murakumo Shrine Grounds
Mastodon,Talim,Sagadalius,Voldo,13,W,W,LB,LY,W,LB,LB,W,W,LY,https://youtu.be/qADefEapVWM,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Astral Chaos: Tide of the Damned
Sagadalius,Voldo,Mastodon,Talim,13,LB,W,LY,LB,0,W,LY,W,W,0,https://youtu.be/qADefEapVWM,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Gairyu Isle
Sagadalius,Maxi,Mastodon,Talim,13,LY,W,LB,W,LB,W,LY,W,LB,W,https://youtu.be/qADefEapVWM,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Motien Pass Ruins
Junixart,Talim,Kyorage,Taki,14,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/Gue5i--DgiU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Windswept Plains
Kyorage,Taki,Junixart,Talim,14,W,LB,LB,W,W,LB,W,W,LY,LB,https://youtu.be/Gue5i--DgiU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Snow-capped Showdown
Junixart,Talim,Kyorage,Taki,14,W,W,W,0,0,LB,LY,LB,0,0,https://youtu.be/Gue5i--DgiU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Cursed Moonlit Woods
Kyorage,Taki,Junixart,Talim,14,W,LY,LY,W,W,LY,W,W,LY,LY,https://youtu.be/Gue5i--DgiU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Master Swordman's Cave: Azure Horizon
Junixart,Talim,Kyorage,Taki,14,W,W,LB,W,0,LY,LY,W,LB,0,https://youtu.be/Gue5i--DgiU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Kyorage,Taki,Junixart,Talim,14,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/Gue5i--DgiU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Master Swordman's Cave: Wicked Depths
Kyorage,Xianghua,Junixart,Talim,14,LB,W,LY,W,W,W,LY,W,LB,LB,https://youtu.be/Gue5i--DgiU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Master Swordman's Cave: Azure Horizon
Junixart,Talim,Kyorage,Xianghua,14,LB,W,W,LY,W,W,LB,LB,W,LB,https://youtu.be/Gue5i--DgiU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Silver Wolves' Haven
Lang,Sophitia,wylde,Nightmare,15,LB,W,LB,W,LY,W,LB,W,LB,W,https://youtu.be/jKcvAMOxppE,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Lang,Sophitia,wylde,Nightmare,15,W,W,LY,LB,LY,LY,LB,W,W,W,https://youtu.be/jKcvAMOxppE,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Shrine of Eurydice: Cloud Sanctuary
Lang,Sophitia,wylde,Nightmare,15,W,W,LB,LB,LB,LB,LY,W,W,W,https://youtu.be/jKcvAMOxppE,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Snow-capped Showdown
Lang,Sophitia,wylde,Nightmare,15,LB,W,LB,W,W,W,LY,W,LB,LB,https://youtu.be/jKcvAMOxppE,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Snow-capped Showdown
wylde,Nightmare,Lang,Sophitia,15,W,W,LB,LY,LB,LB,LY,W,W,W,https://youtu.be/jKcvAMOxppE,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Murakumo Shrine Grounds
wylde,Nightmare,Lang,Sophitia,15,W,LB,W,LB,W,LY,W,LY,W,LB,https://youtu.be/jKcvAMOxppE,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Indian Port: Impending Storm
Lang,Sophitia,wylde,Nightmare,15,LY,W,W,W,0,W,LB,LB,LY,0,https://youtu.be/jKcvAMOxppE,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Murakumo Shrine Grounds
wylde,Nightmare,Lang,Sophitia,15,W,LY,LB,W,LB,LY,W,W,LB,W,https://youtu.be/jKcvAMOxppE,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Cursed Moonlit Woods
wylde,Nightmare,Lang,Sophitia,15,LB,W,LB,LB,0,W,LB,W,W,0,https://youtu.be/jKcvAMOxppE,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Astral Chaos: Tide of the Damned
Ozkuervo,Maxi,BadGato,Setsuka,16,W,LB,LY,LY,0,LB,W,W,W,0,https://youtu.be/1KpCM1pLv_o,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Master Swordman's Cave: Azure Horizon
Ozkuervo,Maxi,BadGato,Setsuka,16,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/1KpCM1pLv_o,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Shrine of Eurydice: Cloud Sanctuary
Ozkuervo,Maxi,BadGato,Setsuka,16,LY,LB,W,W,W,W,W,LB,LY,LB,https://youtu.be/1KpCM1pLv_o,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Master Swordman's Cave: Azure Horizon
BadGato,Setsuka,Ozkuervo,Maxi,16,W,LB,LY,W,PL,LY,W,W,LY,PW,https://youtu.be/1KpCM1pLv_o,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Shrine of Eurydice: Cloud Sanctuary
BadGato,Setsuka,Ozkuervo,Maxi,16,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/1KpCM1pLv_o,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Motien Pass Ruins
BadGato,Setsuka,Ozkuervo,Maxi,16,W,W,LY,W,0,LB,LB,W,LB,0,https://youtu.be/1KpCM1pLv_o,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Indian Port: Impending Storm
Ozkuervo,Maxi,BadGato,Setsuka,16,W,W,LB,LB,W,LY,LY,W,W,LB,https://youtu.be/1KpCM1pLv_o,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Snow-capped Showdown
BadGato,Setsuka,Ozkuervo,Maxi,16,W,LY,W,W,0,LB,W,LY,LB,0,https://youtu.be/1KpCM1pLv_o,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Murakumo Shrine Grounds
Ozkuervo,Maxi,BadGato,Setsuka,16,W,W,LY,W,0,LY,LB,W,LB,0,https://youtu.be/1KpCM1pLv_o,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Gairyu Isle
Sebas,Yoshimitsu,DaiaNerdKilik,Kilik,17,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/DoLMwhZHlqc,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Silver Wolves' Haven
DaiaNerdKilik,Kilik,Sebas,Yoshimitsu,17,LB,LY,LY,0,0,W,W,W,0,0,https://youtu.be/DoLMwhZHlqc,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Astral Chaos: Tide of the Damned
DaiaNerdKilik,Kilik,Sebas,Yoshimitsu,17,LB,LB,LY,0,0,W,W,W,0,0,https://youtu.be/DoLMwhZHlqc,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Cursed Moonlit Woods
DaiaNerdKilik,Kilik,Sebas,Yoshimitsu,17,W,W,W,0,0,LB,LY,LB,0,0,https://youtu.be/DoLMwhZHlqc,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Sunken Desert Ruins
Sebas,Yoshimitsu,DaiaNerdKilik,Kilik,17,W,W,PL,W,0,LY,LY,PW,LB,0,https://youtu.be/DoLMwhZHlqc,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Kunpaetku Temple: Serpentine Banquet
DaiaNerdKilik,Kilik,Sebas,Yoshimitsu,17,PL,W,LB,W,W,PW,LB,W,LB,LB,https://youtu.be/DoLMwhZHlqc,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Motien Pass Ruins
Sebas,Yoshimitsu,DaiaNerdKilik,Kilik,17,W,LB,LY,W,W,LY,W,W,LB,LY,https://youtu.be/DoLMwhZHlqc,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Indian Port: Impending Storm
Mistralero,Zasalamel,Gontranno,Astaroth,18,W,LB,LY,LB,0,LB,W,W,W,0,https://youtu.be/eS6RbiLn5l8,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Mistralero,Zasalamel,Gontranno,Astaroth,18,LB,W,W,LB,W,W,LY,LB,W,LB,https://youtu.be/eS6RbiLn5l8,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Mistralero,Zasalamel,Gontranno,Astaroth,18,W,LB,W,LB,LB,LB,W,LB,W,W,https://youtu.be/eS6RbiLn5l8,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Mistralero,Zasalamel,Gontranno,Astaroth,18,LY,W,LY,LY,0,W,LB,W,W,0,https://youtu.be/eS6RbiLn5l8,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Mistralero,Zasalamel,Gontranno,Astaroth,18,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/eS6RbiLn5l8,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Mistralero,Zasalamel,Gontranno,Astaroth,18,W,LB,W,W,0,LB,W,LY,LY,0,https://youtu.be/eS6RbiLn5l8,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Mistralero,Zasalamel,Gontranno,Astaroth,18,LB,W,W,W,0,W,LB,LY,LB,0,https://youtu.be/eS6RbiLn5l8,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Mistralero,Zasalamel,Gontranno,Astaroth,18,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/eS6RbiLn5l8,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
wylde,Nightmare,Mistralero,Zasalamel,19,W,W,LB,LB,W,LB,LB,W,W,LB,https://youtu.be/ywWaZ2rka6c,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Windswept Plains
Mistralero,Zasalamel,wylde,Nightmare,19,W,W,W,0,0,LY,LB,LY,0,0,https://youtu.be/ywWaZ2rka6c,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
wylde,Nightmare,Mistralero,Zasalamel,19,W,W,LB,W,0,LB,LB,W,LB,0,https://youtu.be/ywWaZ2rka6c,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Motien Pass Ruins
Mistralero,Zasalamel,wylde,Nightmare,19,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/ywWaZ2rka6c,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Replica Kaer Morhen
Mistralero,Zasalamel,wylde,Nightmare,19,W,PL,LB,LB,0,LB,PW,W,W,0,https://youtu.be/ywWaZ2rka6c,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Mistralero,Zasalamel,wylde,Nightmare,19,LB,W,LB,W,W,W,LY,W,LB,LY,https://youtu.be/ywWaZ2rka6c,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Murakumo Shrine Grounds
wylde,Nightmare,Mistralero,Zasalamel,19,W,LB,W,LB,W,LY,W,LY,W,LB,https://youtu.be/ywWaZ2rka6c,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Cursed Moonlit Woods
Lang,2B,Junixart,Talim,20,W,W,LB,W,0,LB,LB,W,LB,0,https://youtu.be/JUcCfeeFFHU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Master Swordman's Cave: Azure Horizon
Junixart,Talim,Lang,2B,20,LY,W,LB,LY,0,W,LY,W,W,0,https://youtu.be/JUcCfeeFFHU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,City Ruins: Eternal Apocalypse
Junixart,Talim,Lang,2B,20,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/JUcCfeeFFHU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Silver Wolves' Haven
Junixart,Talim,Lang,2B,20,LY,W,W,LB,W,W,LB,LY,W,LB,https://youtu.be/JUcCfeeFFHU,SSLL 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4Z4kFd9QAqGdHprsVtaN9c,https://challonge.com/es/u5nndbg4,PS4,Soul Calibur VI,2.31,SAS,FT5,,,S2,Snow-capped Showdown
