player1,character1,player2,character2,duel,r1_p1,r2_p1,r3_p1,r4_p1,r5_p1,r1_p2,r2_p2,r3_p2,r4_p2,r5_p2,video,event,playlist,brackets,platform,game,version,region,duel_type,p1_team,p2_team
wylde,Nightmare,raynarrok,Setsuka,1,LB,W,LB,W,LB,W,LB,W,LY,W,https://youtu.be/Rm77d1E42fQ,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT2,,
wylde,Nightmare,raynarrok,Setsuka,1,W,W,W,0,0,LY,LY,LB,0,0,https://youtu.be/Rm77d1E42fQ,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT2,,
raynarrok,Setsuka,wylde,Nightmare,1,LY,W,PL,LY,0,W,LY,PW,W,0,https://youtu.be/Rm77d1E42fQ,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT2,,
Kovas,Ivy,wylde,Nightmare,2,LB,W,LB,LB,0,W,LY,W,W,0,https://youtu.be/C2mgUuDnLaI,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
Kovas,Ivy,wylde,Nightmare,2,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/C2mgUuDnLaI,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
Kovas,Setsuka,wylde,Nightmare,2,LY,LB,LB,0,0,W,W,W,0,0,https://youtu.be/C2mgUuDnLaI,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Setsuka,Kovas,Ivy,3,W,LB,W,LB,W,LB,W,LB,W,LY,https://youtu.be/o4nlARFmXcA,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
Kovas,Ivy,raynarrok,Setsuka,3,W,LY,LB,W,LB,LB,W,W,LB,W,https://youtu.be/o4nlARFmXcA,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
Kovas,Ivy,raynarrok,Setsuka,3,LY,LY,LY,0,0,W,W,W,0,0,https://youtu.be/o4nlARFmXcA,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
wylde,Nightmare,raynarrok,Setsuka,4,LB,W,LB,LY,0,W,LB,W,W,0,https://youtu.be/QrzOcS2Fseg,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
wylde,Nightmare,raynarrok,Setsuka,4,W,W,W,0,0,LY,LB,LB,0,0,https://youtu.be/QrzOcS2Fseg,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Setsuka,wylde,Nightmare,4,LY,LY,LB,0,0,W,W,W,0,0,https://youtu.be/QrzOcS2Fseg,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Setsuka,wylde,Nightmare,4,LY,LB,LY,0,0,W,W,W,0,0,https://youtu.be/QrzOcS2Fseg,SSLT 1,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t6ZiRWzJXVsK5VHshUWUXNN,https://challonge.com/mgqcaxzc,PC,Soul Calibur VI,2.31,SAS,FT3,,
Kyorage,Hilde,Junixart,Talim,1,W,LB,PL,W,LB,LY,W,PW,LB,W,https://youtu.be/fAeRytHKAzE,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Kyorage,Hilde,Junixart,Talim,1,W,LB,W,LY,LB,LB,W,LB,W,W,https://youtu.be/fAeRytHKAzE,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Junixart,Talim,raynarrok,Setsuka,2,W,LY,LY,W,W,LB,W,W,LB,LB,https://youtu.be/HRO6tbiXl0s,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
raynarrok,Setsuka,Junixart,Talim,2,PL,PL,LB,0,0,PW,PW,W,0,0,https://youtu.be/HRO6tbiXl0s,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Edu Bushi,Mitsurugi,Mastodon,Xianghua,3,W,W,LB,LB,W,LB,LB,W,W,LY,https://youtu.be/5X91A4_GiWE,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mastodon,Seong Mi-na,Edu Bushi,Mitsurugi,3,LB,LB,W,LY,0,W,W,LB,W,0,https://youtu.be/5X91A4_GiWE,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mastodon,Talim,raynarrok,Setsuka,4,LB,LB,W,LY,0,W,W,LB,W,0,https://youtu.be/sfar4wH94h8,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Mastodon,Talim,raynarrok,Setsuka,4,W,W,PW,0,0,LB,LY,PL,0,0,https://youtu.be/sfar4wH94h8,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
raynarrok,Setsuka,Mastodon,Talim,4,W,W,LY,W,0,LY,LY,W,LB,0,https://youtu.be/sfar4wH94h8,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Edu Bushi,Mitsurugi,Junixart,Talim,5,LB,W,LB,LY,0,W,LB,W,W,0,https://youtu.be/Lx9sFTsmNY8,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Edu Bushi,Mitsurugi,Junixart,Talim,5,W,LY,LB,LY,0,LB,W,W,W,0,https://youtu.be/Lx9sFTsmNY8,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Edu Bushi,Mitsurugi,Junixart,Talim,5,W,W,LB,LB,LB,LB,LY,W,W,W,https://youtu.be/Lx9sFTsmNY8,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Setsuka,Kyorage,Nightmare,6,LB,W,PL,W,W,W,LB,PW,LB,LY,https://youtu.be/5U1WvWgWgcw,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Kyorage,Nightmare,raynarrok,Setsuka,6,W,W,LB,LB,W,LY,LB,W,W,LB,https://youtu.be/5U1WvWgWgcw,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
raynarrok,Hilde,Kyorage,Nightmare,6,W,W,LB,LY,PW,LB,LB,W,W,PL,https://youtu.be/5U1WvWgWgcw,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Edu Bushi,Mitsurugi,raynarrok,Amy,7,LB,LB,W,PW,PL,W,W,LB,PL,PW,https://youtu.be/gIRTY5-D_mc,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Edu Bushi,Mitsurugi,raynarrok,Amy,7,LB,W,W,PW,0,W,LB,LB,PL,0,https://youtu.be/gIRTY5-D_mc,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Talim,Edu Bushi,Mitsurugi,7,LY,LY,W,W,W,W,W,LB,LY,LB,https://youtu.be/gIRTY5-D_mc,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Edu Bushi,Mitsurugi,raynarrok,Talim,7,LY,LB,W,LB,0,W,W,LY,W,0,https://youtu.be/gIRTY5-D_mc,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Junixart,Talim,raynarrok,Setsuka,8,LB,LY,W,LY,0,W,W,LY,W,0,https://youtu.be/iSKu9AJqFlE,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
Junixart,Talim,raynarrok,Setsuka,8,LB,LB,W,W,W,W,W,LY,LY,LY,https://youtu.be/iSKu9AJqFlE,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Setsuka,Junixart,Talim,8,LB,LY,LB,0,0,W,W,W,0,0,https://youtu.be/iSKu9AJqFlE,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Setsuka,Junixart,Talim,8,LY,W,LB,W,LB,W,LB,W,LY,W,https://youtu.be/iSKu9AJqFlE,SSLT 2,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t5JifOnEMH9G_j2b2Qv942f,https://challonge.com/e9sxqmnk,PS4,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Setsuka,Ubitreides,Setsuka,1,LY,W,W,W,0,W,LB,LB,LB,0,https://youtu.be/WFUpTT9-F2g,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Ubitreides,Setsuka,raynarrok,Setsuka,1,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/WFUpTT9-F2g,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
raynarrok,Setsuka,Ubitreides,Setsuka,1,W,W,LB,W,0,LB,LY,W,LB,0,https://youtu.be/WFUpTT9-F2g,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
zen-x,Mitsurugi,Sigfrancis,Siegfried,2,W,LB,LY,W,W,LB,W,W,LB,LY,https://youtu.be/ENMj-g3TQ6g,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Sigfrancis,Siegfried,zen-x,Mitsurugi,2,W,LY,W,LB,W,LB,W,LB,W,LY,https://youtu.be/ENMj-g3TQ6g,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
zen-x,Mitsurugi,Sigfrancis,Siegfried,2,LY,PW,W,W,0,W,PL,LB,LB,0,https://youtu.be/ENMj-g3TQ6g,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
DonMarlboro,Nightmare,JaffarWolf,Geralt,3,LB,LB,W,LB,0,W,W,LB,W,0,https://youtu.be/rpwNqy03TyU,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
DonMarlboro,Nightmare,JaffarWolf,Geralt,3,W,W,LY,W,0,LB,LB,W,LB,0,https://youtu.be/rpwNqy03TyU,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
JaffarWolf,Groh,DonMarlboro,Nightmare,3,W,W,PL,W,0,LY,LB,PW,LB,0,https://youtu.be/rpwNqy03TyU,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Eche,Seong Mi-na,wylde,Nightmare,4,W,PL,W,LB,W,LB,PW,LB,W,LY,https://youtu.be/8y18kruwQV0,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
wylde,Nightmare,Eche,Seong Mi-na,4,LB,W,LB,W,W,W,LB,W,LY,LY,https://youtu.be/8y18kruwQV0,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Eche,Seong Mi-na,wylde,Nightmare,4,W,LB,LB,W,LY,LY,W,W,LB,W,https://youtu.be/8y18kruwQV0,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Ubitreides,Setsuka,Sigfrancis,Yoshimitsu,5,LB,PL,LY,0,0,W,PW,W,0,0,https://youtu.be/Vfju7pwMBwI,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Ubitreides,Setsuka,Sigfrancis,Yoshimitsu,5,LB,W,W,LB,W,W,LB,LY,W,LY,https://youtu.be/Vfju7pwMBwI,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Sigfrancis,Yoshimitsu,Ubitreides,Setsuka,5,W,LY,LY,W,LB,LB,W,W,LY,W,https://youtu.be/Vfju7pwMBwI,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
DonMarlboro,Nightmare,Eche,Seong Mi-na,6,W,LY,W,LB,LB,LB,W,LY,W,W,https://youtu.be/UeFWWJTwiGM,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
DonMarlboro,Nightmare,Eche,Seong Mi-na,6,W,W,LB,W,0,LB,LB,W,LB,0,https://youtu.be/UeFWWJTwiGM,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Eche,Seong Mi-na,DonMarlboro,Nightmare,6,LY,LB,W,W,W,W,W,LB,LB,LB,https://youtu.be/UeFWWJTwiGM,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
zen-x,Mitsurugi,raynarrok,Setsuka,7,W,LY,W,LY,W,LB,W,LY,W,LB,https://youtu.be/EPNpYq3_w74,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
raynarrok,Setsuka,zen-x,Mitsurugi,7,LB,LB,LB,0,0,W,W,W,0,0,https://youtu.be/EPNpYq3_w74,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
JaffarWolf,Geralt,wylde,Nightmare,8,LB,W,LB,LB,0,W,LB,W,W,0,https://youtu.be/z1RFr37KAeE,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
JaffarWolf,Groh,wylde,Nightmare,8,LB,LY,W,LB,0,W,W,LB,W,0,https://youtu.be/z1RFr37KAeE,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
JaffarWolf,Geralt,Ubitreides,Setsuka,9,W,LB,W,W,0,LB,W,LB,LB,0,https://youtu.be/vldEYFdIE6s,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Ubitreides,Setsuka,JaffarWolf,Geralt,9,LY,W,LY,W,W,W,LY,W,LY,LB,https://youtu.be/vldEYFdIE6s,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
JaffarWolf,Geralt,Ubitreides,Setsuka,9,W,LY,W,LB,W,LB,W,LY,W,LB,https://youtu.be/vldEYFdIE6s,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
raynarrok,Hilde,Eche,Seong Mi-na,10,W,W,W,0,0,LY,LB,LB,0,0,https://youtu.be/Z7uSsr1SLzs,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
Eche,Seong Mi-na,raynarrok,Hilde,10,LB,W,LB,LB,0,W,LB,W,W,0,https://youtu.be/Z7uSsr1SLzs,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
zen-x,Mitsurugi,wylde,Nightmare,11,W,LB,W,LY,LB,LB,W,LB,W,W,https://youtu.be/vl_mNMwesos,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
zen-x,Mitsurugi,wylde,Nightmare,11,LY,W,LB,PW,LY,W,LY,W,PL,W,https://youtu.be/vl_mNMwesos,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
zen-x,Mitsurugi,wylde,Nightmare,11,W,LB,W,LB,LB,LY,W,LB,W,W,https://youtu.be/vl_mNMwesos,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Zasalamel,JaffarWolf,Geralt,12,W,W,W,0,0,LB,LY,LB,0,0,https://youtu.be/nXuZKng3cIU,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
JaffarWolf,Raphael,raynarrok,Zasalamel,12,LY,LB,PW,LB,0,W,W,PL,W,0,https://youtu.be/nXuZKng3cIU,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT2,,
zen-x,Mitsurugi,raynarrok,Talim,13,LB,LB,W,LY,0,W,W,LB,W,0,https://youtu.be/jx20RBfMe9s,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
zen-x,Mitsurugi,raynarrok,Talim,13,LB,LY,W,LB,0,W,W,LB,W,0,https://youtu.be/jx20RBfMe9s,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
zen-x,Mitsurugi,raynarrok,Talim,13,W,W,W,0,0,LB,LB,LB,0,0,https://youtu.be/jx20RBfMe9s,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Talim,zen-x,Mitsurugi,13,W,W,LB,W,0,LY,LB,W,LB,0,https://youtu.be/jx20RBfMe9s,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
wylde,Nightmare,raynarrok,Talim,14,W,W,W,0,0,LB,LY,LY,0,0,https://youtu.be/bFys_Gvfb4U,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Talim,wylde,Nightmare,14,W,W,LB,LB,LY,LB,LB,W,W,W,https://youtu.be/bFys_Gvfb4U,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
raynarrok,Hilde,wylde,Nightmare,14,LY,LB,PW,LY,0,W,W,PL,W,0,https://youtu.be/bFys_Gvfb4U,SSLT 3,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t7aeU5RkBA0rt4PqP9ENc1X,https://challonge.com/p6rxg10n,PC,Soul Calibur VI,2.31,SAS,FT3,,
Leospirandio,Cassandra,Sagadalius,Voldo,1,W,W,W,0,0,LY,LB,LB,0,0,https://youtu.be/2Ma4bGcvFzo,SSLT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-aJ4OFCsiDn2tJbiD79pN,https://challonge.com/qul7gb5g,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Sagadalius,Maxi,Leospirandio,Cassandra,1,LB,W,LB,LY,0,W,LY,W,W,0,https://youtu.be/2Ma4bGcvFzo,SSLT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-aJ4OFCsiDn2tJbiD79pN,https://challonge.com/qul7gb5g,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Estebangris,Haohmaru,Gontranno,Tira,2,W,LY,LY,LB,0,LY,W,W,W,0,https://youtu.be/CHpjx9F7Pdk,SSLT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-aJ4OFCsiDn2tJbiD79pN,https://challonge.com/qul7gb5g,PS4,Soul Calibur VI,2.31,SAS,FT2,,
Estebangris,Maxi,Gontranno,Tira,2,LB,LY,LY,0,0,W,W,W,0,0,https://youtu.be/CHpjx9F7Pdk,SSLT 4,https://www.youtube.com/embed/videoseries?list=PL90QAKwVH1t4-aJ4OFCsiDn2tJbiD79pN,https://challonge.com/qul7gb5g,PS4,Soul Calibur VI,2.31,SAS,FT2,,
